time,weighedTemp_solar,totalCap_solar,capUnc_solar,totalStation_solar,stationUnc_solar
2019-03-05 00:00:00-08:00,9.234042964124194,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-04 23:00:00-08:00,10.095649277631074,15863.920000000002,0.12942009289002968,784,0.06887755102040816
2019-03-04 22:00:00-08:00,11.239234775680094,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-04 21:00:00-08:00,11.550258469022026,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-04 20:00:00-08:00,12.286951040632085,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-04 19:00:00-08:00,13.659010891876342,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-04 18:00:00-08:00,15.089160341622877,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-04 17:00:00-08:00,16.95736407005989,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-04 16:00:00-08:00,18.244144221680664,15863.920000000004,0.16504117519503375,784,0.07270408163265306
2019-03-04 15:00:00-08:00,18.640060493193634,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-04 14:00:00-08:00,18.55276368924655,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-04 13:00:00-08:00,18.038376242006606,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-04 12:00:00-08:00,17.093390508870264,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-04 11:00:00-08:00,16.1461336210319,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-04 10:00:00-08:00,14.8630945100929,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-04 09:00:00-08:00,13.249171337701735,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-04 08:00:00-08:00,11.312824791488916,15863.920000000002,0.14815064624632496,784,0.10586734693877552
2019-03-04 07:00:00-08:00,9.459929901059377,15863.920000000004,0.11352427394994424,784,0.09948979591836735
2019-03-04 06:00:00-08:00,9.140347422807967,15863.920000000004,0.11352427394994424,784,0.09948979591836735
2019-03-04 05:00:00-08:00,9.438133647486474,15863.920000000002,0.16206839167116321,784,0.10331632653061225
2019-03-04 04:00:00-08:00,9.632182723718586,15863.920000000004,0.11352427394994424,784,0.09948979591836735
2019-03-04 03:00:00-08:00,10.389416396809214,15863.920000000004,0.11352427394994424,784,0.09948979591836735
2019-03-04 02:00:00-08:00,10.907661124252572,15863.920000000002,0.122996712035865,784,0.12755102040816327
2019-03-04 01:00:00-08:00,11.123865069850062,15863.920000000004,0.11352427394994424,784,0.09948979591836735
2019-03-04 00:00:00-08:00,11.651594185585132,15863.920000000004,0.11352427394994424,784,0.09948979591836735
2019-03-03 23:00:00-08:00,12.323659707970858,15863.920000000004,0.11352427394994424,784,0.09948979591836735
2019-03-03 22:00:00-08:00,12.778411946977513,15863.920000000004,0.17284126495847177,784,0.10586734693877552
2019-03-03 21:00:00-08:00,13.020017094527617,15863.920000000004,0.11352427394994424,784,0.09948979591836735
2019-03-03 20:00:00-08:00,13.523145307724405,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 19:00:00-08:00,14.172682767577994,15863.920000000004,0.10600784673649385,784,0.07142857142857142
2019-03-03 18:00:00-08:00,15.262028291247022,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 17:00:00-08:00,16.978897659219324,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 16:00:00-08:00,18.047030391803037,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 15:00:00-08:00,18.487897715638105,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-03 14:00:00-08:00,18.566404145618442,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-03 13:00:00-08:00,18.507937987075234,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 12:00:00-08:00,17.940095912202466,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-03 11:00:00-08:00,17.190423508746203,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 10:00:00-08:00,16.136932849876505,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 09:00:00-08:00,14.707786859823836,15863.920000000004,0.10572418418650621,784,0.0663265306122449
