time,weighedTemp_hydro,totalCap_hydro,capUnc_hydro,totalStation_hydro,stationUnc_hydro
2019-04-13 09:00:00-07:00,13.870594246060389,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 08:00:00-07:00,11.197258450014717,16126.970000000003,0.13425708611103013,282,0.17375886524822695
2019-04-13 07:00:00-07:00,8.933243145603418,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 06:00:00-07:00,8.737355044116166,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 05:00:00-07:00,8.947162642843209,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 04:00:00-07:00,9.140745869234097,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-13 03:00:00-07:00,9.833021965755691,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-13 02:00:00-07:00,10.519938158081176,16126.970000000001,0.16416226978781503,282,0.19148936170212766
2019-04-13 01:00:00-07:00,9.992518559127813,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-13 00:00:00-07:00,10.832777793818455,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-12 23:00:00-07:00,11.661229886457825,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-12 22:00:00-07:00,12.39652598836198,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-12 21:00:00-07:00,13.535392087752047,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-12 20:00:00-07:00,14.423383930880021,16126.970000000003,0.13425708611103013,282,0.17375886524822695
2019-04-12 19:00:00-07:00,16.64367151854118,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-12 18:00:00-07:00,17.792437047579543,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-12 17:00:00-07:00,18.271773072402503,16126.970000000003,0.13425708611103013,282,0.17375886524822695
2019-04-12 16:00:00-07:00,18.07001921535266,16126.970000000003,0.1406501035222363,282,0.18439716312056736
2019-04-12 15:00:00-07:00,17.85428345644542,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-12 14:00:00-07:00,17.242530511078026,16126.970000000003,0.13489700793143408,282,0.18439716312056736
2019-04-12 13:00:00-07:00,16.494903776785126,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-12 12:00:00-07:00,15.140651249103525,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-12 11:00:00-07:00,13.57499969851549,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-12 10:00:00-07:00,12.713718793155778,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-12 09:00:00-07:00,11.014842978770481,16126.970000000005,0.11998162085004185,282,0.14893617021276595
2019-04-12 08:00:00-07:00,8.933244803293771,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-12 07:00:00-07:00,7.270211145215315,16126.970000000003,0.14120817487723977,282,0.19148936170212766
2019-04-12 06:00:00-07:00,7.350467147558346,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-12 05:00:00-07:00,7.567769469605532,16126.970000000001,0.12046962324602822,282,0.14893617021276595
2019-04-12 04:00:00-07:00,8.086975759391189,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-12 03:00:00-07:00,8.497695898764798,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-12 02:00:00-07:00,8.896847350290646,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-12 01:00:00-07:00,9.737071628201397,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-12 00:00:00-07:00,10.137126875262762,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 23:00:00-07:00,10.769048261233618,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 22:00:00-07:00,11.411822315618087,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 21:00:00-07:00,12.024836250115316,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 20:00:00-07:00,12.767099037254196,16126.970000000005,0.1194867975819388,282,0.14184397163120568
