Time,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh
20190422T03-07,332,5932,4007,2286,46,556,7,2741
20190422T02-07,332,5798,4144,2285,46,558,7,2445
20190422T01-07,332,6000,4202,2286,46,560,7,3322
20190422T00-07,332,6789,4278,2285,46,568,7,4090
20190421T23-07,331,7267,4351,2285,46,579,8,4506
20190421T22-07,331,7669,4668,2283,46,591,8,4630
20190421T21-07,331,7985,5110,2283,46,633,8,4709
20190421T20-07,331,7748,5439,2284,46,613,524,4771
20190421T19-07,332,6905,4720,2283,46,574,782,4479
20190421T18-07,331,5843,3480,2283,46,627,4548,4735
20190421T17-07,331,4897,2780,2287,46,549,6826,4723
20190421T16-07,332,4161,2824,2286,43,559,7158,4745
20190421T15-07,334,3962,2692,2286,46,559,7849,4326
20190421T14-07,333,3924,2431,2286,46,563,8114,4216
20190421T13-07,332,3750,2483,2285,46,551,8483,3767
20190421T12-07,332,3636,2461,2285,45,548,8968,3362
20190421T11-07,333,3878,2459,2285,46,550,8002,3642
20190421T10-07,333,3881,2507,2286,46,540,7634,3972
20190421T09-07,334,3877,2525,2284,87,544,7446,3898
20190421T08-07,333,4584,2686,2282,88,545,6539,3152
20190421T07-07,333,5878,3555,2281,87,553,2155,3105
20190421T06-07,334,5827,3792,2281,86,570,5,3472
20190421T05-07,334,5636,4010,2281,85,569,5,3362
20190421T04-07,357,5755,3995,2282,86,567,5,3252
20190421T03-07,381,6239,3983,2286,87,589,8,3546
20190421T02-07,411,6173,4488,2283,88,566,8,3267
20190421T01-07,412,6543,4381,2285,87,575,8,2782
20190421T00-07,334,6860,4617,2286,86,606,8,3272
20190420T23-07,343,7213,4629,2284,85,594,8,3651
20190420T22-07,473,7700,4955,2284,84,670,8,3536
20190420T21-07,538,8173,5359,2284,86,658,8,3975
20190420T20-07,465,8176,5484,2281,86,620,538,3932
20190420T19-07,341,7488,4773,2283,87,623,780,4648
20190420T18-07,331,6044,3871,2283,87,580,5103,4905
20190420T17-07,330,5285,3200,2284,85,588,7274,5183
20190420T16-07,330,4558,2881,2284,87,637,7423,5325
20190420T15-07,331,4376,2713,2284,87,552,8841,5219
20190420T14-07,330,4151,3665,2282,87,588,8178,5104
20190420T13-07,329,3982,3350,2286,88,557,9198,5070
20190420T12-07,330,4196,2763,2283,88,563,9852,4889
20190420T11-07,331,4183,2901,2283,88,555,10187,4581
20190420T10-07,332,4513,2902,2284,88,565,10681,4138
20190420T09-07,332,5220,3127,2284,88,570,8901,4127
20190420T08-07,331,5909,3308,2280,87,576,6521,3897
20190420T07-07,336,6294,4156,2281,87,621,1823,3902
20190420T06-07,340,6562,3814,2283,87,595,6,3778
20190420T05-07,339,6341,3776,2284,87,579,6,4090
20190420T04-07,339,6480,3878,2285,87,580,6,3710
20190420T03-07,336,6440,4099,2284,86,578,6,3426
20190420T02-07,332,6109,4461,2284,88,577,6,3471
20190420T01-07,333,6269,4509,2284,87,633,6,3248
20190420T00-07,332,7277,4446,2283,88,640,6,3474
20190419T23-07,333,7376,5336,2285,88,666,6,3168
20190419T22-07,331,7680,7692,2286,85,607,6,2922
20190419T21-07,442,8149,8814,2284,86,685,68,2907
20190419T20-07,595,8279,9887,2284,86,617,73,2616
20190419T19-07,594,8089,9438,2282,86,608,667,2167
20190419T18-07,595,7535,7593,2283,86,624,4197,2216
20190419T17-07,596,7137,6808,2283,88,647,7702,1532
20190419T16-07,594,6656,5470,2283,89,540,9012,906
20190419T15-07,466,6261,5163,2283,88,574,9826,411
20190419T14-07,375,5599,4944,2283,88,616,10356,203
20190419T13-07,356,5195,5618,2285,89,609,9728,214
20190419T12-07,330,5507,5003,2284,86,601,10210,209
20190419T11-07,367,5084,5153,2286,89,572,10588,161
20190419T10-07,381,5403,5044,2286,89,572,9766,64
20190419T09-07,420,5792,4580,2288,91,611,8758,14
20190419T08-07,616,6630,5000,2285,91,644,5977,47
20190419T07-07,637,7008,5888,2285,90,627,2082,83
20190419T06-07,446,7179,5992,2287,90,616,6,171
20190419T05-07,340,6947,5648,2288,90,582,5,218
20190419T04-07,332,6888,5551,2287,90,639,6,281
20190419T03-07,373,6908,5603,2286,90,636,6,293
20190419T02-07,459,6888,5684,2284,88,623,6,410
20190419T01-07,673,6871,6493,2286,87,610,7,527
20190419T00-07,791,7314,7080,2286,69,616,7,768
20190418T23-07,818,7568,7799,2286,50,644,7,824
20190418T22-07,823,8030,9295,2286,46,642,7,719
20190418T21-07,808,8260,10924,2286,46,642,76,530
20190418T20-07,632,8161,12335,2287,46,665,84,517
20190418T19-07,550,8101,11507,2285,40,634,764,454
20190418T18-07,412,7673,7744,2284,59,616,5622,410
20190418T17-07,395,6765,6008,2285,41,605,9434,367
20190418T16-07,331,6173,5047,2285,41,570,10398,482
20190418T15-07,332,6311,3969,2286,41,571,11094,644
20190418T14-07,332,5923,3953,2286,41,572,11674,639
20190418T13-07,331,5804,4095,2287,42,572,12003,626
20190418T12-07,330,5312,4296,2286,42,617,11788,608
20190418T11-07,330,5532,3915,2289,42,611,12017,646
20190418T10-07,330,5409,3625,2286,42,608,11536,759
20190418T09-07,332,6097,3681,2284,42,683,10593,720
20190418T08-07,383,6847,4231,2285,42,658,7646,642
20190418T07-07,523,6943,6286,2285,42,649,2175,619
20190418T06-07,456,6968,6079,2286,42,622,4,702
20190418T05-07,364,7098,4794,2287,41,590,5,781
20190418T04-07,351,7080,4408,2285,43,582,5,957
20190418T03-07,345,7054,4445,2285,43,589,7,911
20190418T02-07,331,6974,4640,2284,43,593,8,893
20190418T01-07,331,7193,4925,2284,42,591,8,909
20190418T00-07,330,7416,5499,2286,43,596,7,1083
20190417T23-07,359,7666,6292,2286,43,622,7,1402
20190417T22-07,494,7862,7217,2284,43,641,8,1766
20190417T21-07,488,7957,8945,2286,43,621,8,2398
20190417T20-07,438,8134,10295,2283,43,622,455,1443
20190417T19-07,333,8047,9288,2280,43,628,703,1189
20190417T18-07,331,6548,5916,2285,43,594,5826,824
20190417T17-07,330,5726,4845,2284,43,597,9223,632
20190417T16-07,330,5172,4436,2283,43,581,10913,671
20190417T15-07,331,5002,4116,2284,43,579,11668,504
20190417T14-07,330,4654,3545,2283,44,570,12163,786
20190417T13-07,331,4469,3541,2285,43,567,12184,615
20190417T12-07,332,4833,2897,2283,44,640,11503,755
20190417T11-07,333,4740,2726,2284,44,564,11843,948
20190417T10-07,333,5517,3010,2285,44,625,11401,806
20190417T09-07,333,5980,3161,2286,44,576,10259,986
20190417T08-07,340,6840,3238,2284,44,588,7281,1376
20190417T07-07,411,7462,4334,2285,43,613,1868,2001
20190417T06-07,365,7083,4624,2285,43,588,6,2819
20190417T05-07,332,7008,3693,2288,43,574,6,3276
20190417T04-07,330,6987,3721,2284,44,576,6,3195
20190417T03-07,331,6906,3729,2287,44,570,6,2897
20190417T02-07,331,6900,3943,2285,44,599,6,3189
20190417T01-07,332,6968,3982,2285,44,630,6,3571
20190417T00-07,331,6911,4226,2288,44,635,6,3493
20190416T23-07,370,7262,4833,2288,44,661,6,3609
20190416T22-07,459,7366,5557,2285,44,688,6,3848
20190416T21-07,459,7650,6840,2285,44,653,6,4071
20190416T20-07,465,7568,7456,2286,43,675,204,3965
20190416T19-07,406,7412,6475,2284,43,647,405,3787
20190416T18-07,333,6333,4723,2281,43,587,4104,4194
20190416T17-07,332,6030,4039,2283,42,599,6585,4024
20190416T16-07,332,5673,4512,2286,43,601,7404,3522
20190416T15-07,332,5565,3934,2284,43,643,7098,3874
20190416T14-07,331,5577,4049,2282,43,606,7556,3301
20190416T13-07,332,5160,4373,2285,43,627,7123,4018
20190416T12-07,332,5327,4189,2284,43,620,7772,3840
20190416T11-07,332,5647,4224,2283,44,648,7876,3709
20190416T10-07,332,5622,4087,2286,44,645,7141,3958
20190416T09-07,332,6046,4644,2285,43,698,5991,3741
20190416T08-07,332,6855,4642,2285,43,705,3777,3491
20190416T07-07,332,7375,4975,2283,43,649,841,3257
20190416T06-07,332,6817,4389,2282,44,649,5,3439
20190416T05-07,332,6756,3874,2283,43,596,5,3310
20190416T04-07,332,6640,3664,2285,44,600,5,3451
20190416T03-07,331,6578,3977,2283,43,613,5,3326
20190416T02-07,330,6652,4155,2285,44,598,6,3778
20190416T01-07,330,6619,4192,2285,43,598,7,3959
20190416T00-07,330,6860,4783,2284,43,645,6,3842
20190415T23-07,330,6956,6277,2284,44,679,6,3245
20190415T22-07,331,7366,8200,2285,43,631,6,2642
20190415T21-07,328,7576,9417,2283,43,662,7,2695
20190415T20-07,328,7494,9893,2281,44,632,169,2925
20190415T19-07,329,7382,8745,2283,44,630,272,3329
20190415T18-07,329,7117,6741,2287,44,632,3014,3836
20190415T17-07,329,6706,5401,2284,44,631,5650,3802
20190415T16-07,329,6069,3921,2284,44,601,8345,3983
20190415T15-07,328,5938,3539,2284,44,652,9645,4029
20190415T14-07,328,5702,3284,2282,43,611,9837,3887
20190415T13-07,329,5650,3237,2283,43,632,10028,3362
20190415T12-07,329,5766,3126,2283,44,627,9700,3410
20190415T11-07,329,5934,3634,2283,43,663,9415,3064
20190415T10-07,333,5831,3395,2287,43,666,9788,3401
20190415T09-07,382,6254,3578,2284,43,685,8563,3341
20190415T08-07,268,6522,4922,2285,44,705,5309,3267
20190415T07-07,132,6845,5187,2285,43,653,1297,3359
20190415T06-07,110,6865,4832,2287,44,632,6,3387
20190415T05-07,105,6565,4048,2286,44,599,5,3128
20190415T04-07,93,6559,3547,2285,43,589,5,3183
20190415T03-07,54,6455,3557,2284,43,588,6,3165
20190415T02-07,46,6467,3639,2283,44,589,7,3387
20190415T01-07,40,6625,3693,2282,43,588,2,3595
20190415T00-07,24,7102,4006,2283,43,622,1,3491
20190414T23-07,14,7497,4932,2282,43,647,-1,3267
20190414T22-07,14,7623,6328,2282,44,608,0,3203
20190414T21-07,-4,7898,7005,2284,43,656,-1,3128
20190414T20-07,-15,7573,8354,2284,43,619,325,3416
20190414T19-07,-11,7187,6181,2287,43,607,511,3772
20190414T18-07,-9,6270,4354,2284,43,574,4351,3908
20190414T17-07,-8,5374,3543,2283,44,563,7347,3879
20190414T16-07,-9,5163,2739,2283,44,561,8528,3815
20190414T15-07,-9,5067,2266,2281,45,578,8221,3929
20190414T14-07,-9,4960,2255,2281,44,586,8194,3755
20190414T13-07,-10,4700,2287,2283,44,615,8157,3542
20190414T12-07,-10,4777,2244,2283,44,573,8603,2717
20190414T11-07,-9,4884,2224,2281,44,614,8732,2203
20190414T10-07,-10,5011,2227,2284,40,613,8084,2322
20190414T09-07,-10,5194,2228,2285,44,610,8388,1938
20190414T08-07,-9,5783,2440,2286,44,620,5972,1679
20190414T07-07,-10,6554,3161,2288,44,655,1562,2383
20190414T06-07,-9,6505,3646,2285,44,642,5,2903
20190414T05-07,-10,6430,3705,2286,44,615,5,3137
20190414T04-07,-11,6370,3674,2286,44,607,5,3193
20190414T03-07,-10,6435,3972,2285,44,634,6,3433
20190414T02-07,-10,6484,4232,2285,44,603,-1,3032
20190414T01-07,-10,6595,4714,2286,45,621,-1,2951
20190414T00-07,-11,6564,5350,2284,44,665,-1,3218
20190413T23-07,-10,6747,6373,2284,44,691,-3,3005
20190413T22-07,-10,6947,8189,2282,44,636,-2,2587
20190413T21-07,-10,7171,9290,2287,44,670,-3,2212
20190413T20-07,-9,7004,10445,2285,44,687,350,2119
20190413T19-07,-8,6673,9232,2286,44,674,537,2002
20190413T18-07,-6,6461,5938,2285,44,638,4552,1690
20190413T17-07,-6,5772,4623,2284,44,602,8705,1471
20190413T16-07,-4,5237,3554,2284,44,606,10549,1006
20190413T15-07,-2,5164,3243,2283,44,605,11431,339
20190413T14-07,-2,5060,3161,2283,44,604,11945,164
20190413T13-07,-4,4846,3351,2283,44,595,11951,173
20190413T12-07,-1,4940,2966,2287,44,615,11692,269
20190413T11-07,-1,5008,2743,2285,44,605,11683,367
20190413T10-07,-2,5010,3205,2288,45,608,11248,316
20190413T09-07,-1,5156,3352,2289,44,607,10155,321
20190413T08-07,0,5515,4810,2287,45,677,7116,166
20190413T07-07,0,6181,6411,2287,44,712,1632,167
20190413T06-07,0,6439,6183,2290,44,649,6,287
20190413T05-07,1,6368,5703,2288,45,661,6,501
20190413T04-07,1,6441,5728,2287,45,647,6,585
20190413T03-07,0,6446,5919,2288,44,640,7,615
20190413T02-07,0,6554,6112,2287,44,667,7,751
20190413T01-07,0,6739,6277,2285,44,626,7,1090
20190413T00-07,-1,6635,6485,2287,45,673,6,1470
20190412T23-07,-1,7013,7494,2286,44,690,6,1857
20190412T22-07,-1,7298,7581,2286,44,659,6,2829
20190412T21-07,-1,7537,8178,2286,44,692,6,3037
20190412T20-07,1,7282,9298,2286,44,686,333,3082
20190412T19-07,2,6884,8265,2289,44,637,564,3193
20190412T18-07,2,6547,5814,2285,44,578,5166,2733
20190412T17-07,3,5376,5042,2286,45,574,9397,2247
20190412T16-07,1,5204,4768,2288,45,574,10123,2023
20190412T15-07,-5,5220,4353,2287,44,564,10525,1910
20190412T14-07,-5,5120,4321,2285,44,559,11010,1368
20190412T13-07,-6,4805,4065,2288,45,562,10927,1309
20190412T12-07,-6,4812,3998,2286,44,564,11042,1195
20190412T11-07,-3,5201,3918,2285,44,566,10756,1380
20190412T10-07,2,5407,4181,2286,44,639,10142,1630
20190412T09-07,2,5930,4627,2288,44,677,8507,1916
20190412T08-07,2,6713,5974,2285,45,646,5248,2096
20190412T07-07,1,7096,7409,2285,44,644,971,2402
20190412T06-07,2,6929,5695,2287,44,658,6,2897
20190412T05-07,2,6662,4281,2284,44,644,6,3539
20190412T04-07,2,6602,3854,2285,44,609,6,3900
20190412T03-07,1,6519,3826,2286,45,604,6,3808
20190412T02-07,2,6485,4251,2284,45,602,6,4128
20190412T01-07,1,6787,4264,2284,45,633,6,4432
20190412T00-07,3,6932,4484,2285,45,635,6,4208
20190411T23-07,3,7181,5095,2284,45,679,8,4105
20190411T22-07,2,7528,6622,2283,45,681,7,3773
20190411T21-07,3,7491,7296,2283,44,676,8,4128
20190411T20-07,1,7484,8350,2282,44,645,115,3566
20190411T19-07,1,7060,7186,2285,44,635,314,3957
20190411T18-07,2,6558,5513,2284,44,625,3152,4036
20190411T17-07,1,6208,4610,2282,44,598,4798,4092
20190411T16-07,1,5909,4662,2282,44,600,5269,3915
20190411T15-07,5,5480,4401,2280,44,592,6552,3830
20190411T14-07,4,5675,4004,2281,44,662,8659,2938
20190411T13-07,4,5466,3913,2283,44,664,8632,2828
20190411T12-07,4,5544,3782,2284,44,593,8775,3041
20190411T11-07,4,5334,3978,2282,44,579,9740,3295
20190411T10-07,7,5338,4155,2285,44,583,10050,2844
20190411T09-07,5,5824,4418,2283,45,592,7597,2152
20190411T08-07,4,6417,4866,2285,44,668,6161,1758
20190411T07-07,3,6787,6833,2283,45,664,1291,1846
20190411T06-07,3,6466,5929,2284,44,666,-10,1969
20190411T05-07,3,6458,4373,2283,44,635,-7,2396
20190411T04-07,3,6332,4127,2286,44,589,-5,2490
20190411T03-07,4,6287,4099,2286,44,588,-1,2483
20190411T02-07,2,5883,4737,2286,44,581,-1,2736
20190411T01-07,2,6227,4713,2284,44,617,-1,3255
20190411T00-07,2,6688,4221,2283,44,616,4,3676
20190410T23-07,2,7083,4496,2282,44,661,4,3814
20190410T22-07,1,7341,5930,2283,44,643,4,4034
20190410T21-07,1,7603,6498,2286,44,642,4,4124
20190410T20-07,0,7424,7422,2284,44,663,5,4179
20190410T19-07,3,7063,6752,2287,44,615,523,3975
20190410T18-07,2,6176,4558,2285,43,577,4993,3949
20190410T17-07,3,5482,3874,2286,43,574,9300,3737
20190410T16-07,0,5153,3128,2285,43,579,10730,3483
20190410T15-07,-3,5157,2632,2287,43,576,11302,3343
20190410T14-07,-6,5050,2721,2285,43,612,11259,3397
20190410T13-07,-6,4881,2933,2284,43,616,10599,3837
20190410T12-07,-1,5049,2644,2287,43,614,10123,3958
20190410T11-07,9,5050,2538,2284,42,564,10668,3791
20190410T10-07,3,5137,2580,2285,43,573,10566,3526
20190410T09-07,3,5547,3080,2287,43,595,9500,3291
20190410T08-07,2,6414,3426,2286,43,625,6410,3163
20190410T07-07,3,7078,4124,2284,43,622,1289,3121
20190410T06-07,3,6742,4383,2285,43,617,-5,2908
20190410T05-07,3,6722,3304,2284,43,580,-2,2915
20190410T04-07,3,6397,3308,2283,43,618,0,3135
20190410T03-07,3,6251,3155,2282,43,624,4,3594
20190410T02-07,4,6059,3145,2283,43,578,4,4223
20190410T01-07,4,6378,3339,2284,43,583,4,4102
20190410T00-07,4,6670,3893,2283,43,589,4,4116
20190409T23-07,5,6902,4232,2282,43,669,3,3742
20190409T22-07,5,7140,6340,2282,36,641,3,3636
20190409T21-07,3,7593,7910,2282,9,642,3,2671
20190409T20-07,2,7458,8741,2280,10,665,5,2764
20190409T19-07,4,7093,6875,2281,14,659,380,3551
20190409T18-07,4,5727,5792,2282,43,584,4143,4495
20190409T17-07,5,4985,4787,2280,43,575,8029,4423
20190409T16-07,5,4753,4501,2282,43,621,9424,3966
20190409T15-07,5,4993,4291,2281,43,618,9518,3854
20190409T14-07,5,4571,4112,2281,43,606,9823,3586
20190409T13-07,3,4575,4497,2283,43,647,9482,3619
20190409T12-07,4,4695,4340,2283,43,577,9409,3564
20190409T11-07,4,5178,4767,2283,43,640,8867,3681
20190409T10-07,4,5241,5134,2282,41,580,8428,3649
20190409T09-07,4,5902,4804,2284,43,589,7019,3313
20190409T08-07,4,6361,5282,2281,43,628,4176,3213
20190409T07-07,5,6560,6004,2282,43,644,958,3000
20190409T06-07,5,6561,5652,2280,43,607,-2,2996
20190409T05-07,4,6342,4799,2280,42,596,0,2884
20190409T04-07,4,6310,4571,2281,43,584,2,3096
20190409T03-07,4,6251,4664,2281,43,583,3,2906
20190409T02-07,4,6278,5050,2280,43,578,3,3050
20190409T01-07,4,6367,5207,2281,43,584,4,2897
20190409T00-07,4,6366,5683,2282,42,629,2,3586
20190408T23-07,5,6452,6892,2284,40,647,2,3371
20190408T22-07,4,7223,8431,2280,42,642,3,3211
20190408T21-07,4,7833,9497,2278,42,616,2,3236
20190408T20-07,2,7971,10741,2280,42,621,4,3005
20190408T19-07,1,7611,10466,2280,42,620,280,3297
20190408T18-07,0,7049,8481,2278,41,606,2798,3535
20190408T17-07,0,6734,6502,2279,42,578,5701,3373
20190408T16-07,0,6445,5383,2277,42,647,7491,2902
20190408T15-07,1,6079,4825,2276,41,605,8869,2789
20190408T14-07,0,5805,5362,2278,41,596,9018,1818
20190408T13-07,0,5514,5111,2278,38,584,9776,1266
20190408T12-07,1,5308,4929,2279,37,613,10433,901
20190408T11-07,3,5849,4446,2281,35,621,9619,579
20190408T10-07,2,5750,4705,2280,35,665,9135,586
20190408T09-07,1,5678,4797,2280,35,590,7161,916
20190408T08-07,0,6229,5412,2279,35,649,4022,1337
20190408T07-07,0,6356,6118,2280,39,657,988,2037
20190408T06-07,1,5804,5191,2277,42,632,4,2720
20190408T05-07,1,5940,4300,2278,42,589,3,2371
20190408T04-07,1,5708,4129,2279,42,583,4,2443
20190408T03-07,1,5569,3993,2278,42,574,4,2424
20190408T02-07,1,5666,4080,2277,42,578,5,2670
20190408T01-07,1,5738,4235,2278,42,587,5,2629
20190408T00-07,0,5851,4722,2278,42,616,7,2783
20190407T23-07,0,6221,5343,2276,40,640,7,2990
20190407T22-07,0,6741,6361,2279,41,638,6,3169
20190407T21-07,0,7033,7083,2279,40,618,6,3262
20190407T20-07,0,6988,7886,2280,66,609,219,3312
20190407T19-07,0,6734,6528,2278,89,598,372,3228
20190407T18-07,0,6396,4771,2276,90,563,3316,2983
20190407T17-07,0,5885,3617,2276,90,557,7623,2473
20190407T16-07,1,5041,3362,2275,90,587,8686,1780
20190407T15-07,2,4583,3091,2275,90,570,9231,1932
20190407T14-07,1,4734,2994,2275,90,583,8307,2225
20190407T13-07,1,4337,2834,2278,90,530,8992,1959
20190407T12-07,3,4607,2794,2278,90,529,8129,1753
20190407T11-07,2,4671,2949,2277,90,541,8028,1867
20190407T10-07,1,5421,2858,2279,90,528,7533,2198
20190407T09-07,2,5093,2377,2280,90,536,7600,1785
20190407T08-07,1,5865,2631,2275,90,560,5589,1596
20190407T07-07,0,6302,3374,2276,91,550,849,2022
20190407T06-07,1,6458,2904,2276,90,547,4,2214
20190407T05-07,0,6239,2905,2273,90,549,4,2568
20190407T04-07,0,6008,2919,2272,90,544,4,2759
20190407T03-07,1,6033,2838,2273,90,536,4,3205
20190407T02-07,2,6303,3075,2269,90,533,5,2716
20190407T01-07,2,6436,3558,2273,90,553,5,2838
20190407T00-07,3,5889,4645,2275,91,551,160,3216
20190406T23-07,4,5774,5582,2271,90,603,160,3523
20190406T22-07,4,6032,6209,2275,90,591,160,3640
20190406T21-07,4,6491,6291,2259,91,634,160,3588
20190406T20-07,3,6589,6512,2251,90,592,334,3528
20190406T19-07,4,6337,5734,2255,91,626,479,3438
20190406T18-07,5,5655,4410,2159,90,584,4269,3477
20190406T17-07,1,5322,3919,2016,90,525,7178,3158
20190406T16-07,-2,4777,3689,1868,90,528,8890,2744
20190406T15-07,-2,4733,3582,1725,90,608,8430,2406
20190406T14-07,-2,4440,3823,1642,90,533,8994,2301
20190406T13-07,-3,4563,3997,1609,91,589,9787,2099
20190406T12-07,-2,4803,3886,1609,90,587,9808,1953
20190406T11-07,-2,4396,4031,1612,90,549,11184,1973
20190406T10-07,-2,4551,4158,1614,91,554,10446,2379
20190406T09-07,-3,4683,4221,1612,90,625,9243,3050
20190406T08-07,-6,5321,4768,1611,90,656,5967,2837
20190406T07-07,-10,5745,5010,1614,90,587,1171,2751
20190406T06-07,-12,5713,4598,1609,90,595,160,2735
20190406T05-07,-15,5725,4209,1610,90,582,160,3076
20190406T04-07,-15,5598,3986,1611,90,562,160,3919
20190406T03-07,-16,5672,4031,1609,90,560,160,3920
20190406T02-07,-17,5711,3825,1607,91,581,160,3972
20190406T01-07,-22,5688,4379,1610,87,588,160,4008
20190406T00-07,79,6024,4954,1612,90,623,160,3998
20190405T23-07,302,6116,6274,1612,90,644,160,3569
20190405T22-07,337,6003,7412,1612,90,688,160,3425
20190405T21-07,437,6673,7724,1611,91,710,160,2840
20190405T20-07,450,6527,8347,1609,89,655,231,2836
20190405T19-07,376,6258,7663,1607,91,638,402,2964
20190405T18-07,373,5970,6082,1608,91,604,3463,3623
20190405T17-07,372,5392,5655,1608,91,613,6749,3815
20190405T16-07,371,5135,5571,1608,91,626,7077,4079
20190405T15-07,351,4979,5809,1609,91,652,7620,4058
20190405T14-07,327,4659,5619,1608,91,674,8889,3935
20190405T13-07,323,4547,5928,1609,91,591,9319,3445
20190405T12-07,323,4592,5969,1611,91,612,9679,3225
20190405T11-07,325,4779,5901,1610,90,617,9121,3059
20190405T10-07,335,4715,6515,1613,91,615,9332,2467
20190405T09-07,506,4883,6449,1613,90,633,8370,2868
20190405T08-07,735,5314,6806,1612,91,648,4888,2887
20190405T07-07,664,5770,7389,1612,91,655,871,2778
20190405T06-07,408,5823,6885,1609,90,686,174,2670
20190405T05-07,322,5600,5958,1608,90,662,174,2847
20190405T04-07,324,5484,5622,1608,90,621,174,3231
20190405T03-07,325,5473,5816,1609,90,669,174,3129
20190405T02-07,322,5488,6159,1608,91,673,174,2919
20190405T01-07,324,5601,6527,1610,91,656,174,2554
20190405T00-07,322,5696,6817,1612,90,662,174,2184
20190404T23-07,324,5900,8093,1615,90,614,174,2128
20190404T22-07,412,6238,8738,1613,90,689,174,1979
20190404T21-07,503,6792,9083,1616,89,690,174,1787
20190404T20-07,498,6921,10467,1614,91,674,267,1617
20190404T19-07,341,6676,9512,1613,91,666,314,1964
20190404T18-07,325,6073,7872,1612,91,648,2062,2243
20190404T17-07,325,5604,7518,1605,91,645,4056,2222
20190404T16-07,327,5432,6516,1605,91,681,5974,1955
20190404T15-07,328,5485,5658,1604,91,673,8320,1685
20190404T14-07,327,5131,5780,1605,91,654,9610,1684
20190404T13-07,326,5075,6012,1606,91,655,9343,1426
20190404T12-07,431,5305,5931,1606,91,594,9340,1420
20190404T11-07,477,5210,6573,1605,91,552,8079,1293
20190404T10-07,398,5542,7015,1613,90,571,7277,1494
20190404T09-07,511,5396,8299,1611,90,596,5183,1545
20190404T08-07,762,6057,8564,1614,90,601,2962,1530
20190404T07-07,881,6065,8755,1614,91,587,553,1346
20190404T06-07,768,5941,7818,1615,90,590,174,1235
20190404T05-07,600,5860,6572,1614,90,558,174,1091
20190404T04-07,429,5764,6041,1615,90,559,174,1259
20190404T03-07,324,5635,6454,1644,91,619,174,1023
20190404T02-07,326,5420,6386,1643,91,611,174,1293
20190404T01-07,328,5534,6823,1643,90,575,174,1358
20190404T00-07,326,5610,7240,1642,90,580,174,1619
20190403T23-07,349,5657,7966,1606,85,590,174,1848
20190403T22-07,468,6338,8610,1606,90,617,174,1885
20190403T21-07,629,6383,8976,1608,90,617,174,2043
20190403T20-07,576,6653,9871,1610,89,609,222,2051
20190403T19-07,458,6290,9089,1609,91,621,310,2077
20190403T18-07,326,5715,7539,1609,91,590,2880,1988
20190403T17-07,326,5516,6216,1607,91,577,6780,1823
20190403T16-07,324,4954,5803,1606,91,556,8540,1587
20190403T15-07,327,4929,5018,1607,91,572,8706,1689
20190403T14-07,327,4848,4751,1607,91,567,10177,1533
20190403T13-07,327,4962,4730,1605,91,572,9422,1287
20190403T12-07,326,5211,4503,1610,91,573,9741,1120
20190403T11-07,327,5366,5036,1606,90,591,9948,1168
20190403T10-07,327,5118,6033,1608,90,591,9012,1430
20190403T09-07,328,5420,6372,1609,90,584,7500,1628
20190403T08-07,378,5977,6774,1610,90,580,4238,2032
20190403T07-07,424,6009,7911,1610,90,542,850,2344
20190403T06-07,326,5940,6912,1611,90,525,159,2420
20190403T05-07,322,5523,6369,1611,90,526,160,2311
20190403T04-07,323,5354,5663,1609,90,558,159,2557
20190403T03-07,325,5314,5446,1609,90,523,159,2838
20190403T02-07,325,5445,5158,1609,69,521,159,2950
20190403T01-07,328,5484,5210,1610,40,563,160,3318
20190403T00-07,327,5197,6618,1609,85,566,160,2996
20190402T23-07,463,5794,6746,1608,90,571,159,1982
20190402T22-07,681,6080,7337,1604,91,620,160,2368
20190402T21-07,712,6635,8311,1607,90,560,160,2696
20190402T20-07,676,6785,9479,1608,89,571,273,2637
20190402T19-07,462,6598,8303,1607,91,606,380,2927
20190402T18-07,338,5933,6242,1608,91,579,3227,3413
20190402T17-07,328,5201,5538,1608,91,545,6530,3807
20190402T16-07,327,4962,4918,1607,91,548,8020,3366
20190402T15-07,326,4961,4572,1606,90,550,8735,3189
20190402T14-07,328,4659,4666,1606,90,567,10342,2801
20190402T13-07,326,4786,4778,1610,90,607,9609,1862
20190402T12-07,324,4761,4551,1606,91,653,10056,1757
20190402T11-07,324,4847,4296,1611,90,656,10521,1623
20190402T10-07,324,4849,5231,1608,90,576,9650,1736
20190402T09-07,359,5126,5583,1608,91,573,8373,1601
20190402T08-07,451,5604,6673,1608,91,577,4407,1262
20190402T07-07,425,6266,7602,1610,90,602,698,1529
20190402T06-07,328,5777,7196,1611,89,602,160,1569
20190402T05-07,325,5643,5808,1611,91,588,160,1706
20190402T04-07,323,5335,5385,1612,90,624,159,1834
20190402T03-07,320,5331,5694,1613,90,618,160,1497
20190402T02-07,324,5330,6039,1612,91,620,160,1589
20190402T01-07,325,5434,6357,1615,90,614,160,1563
20190402T00-07,325,5497,6841,1615,91,613,159,1516
20190401T23-07,337,5564,7994,1613,91,686,159,1645
20190401T22-07,478,5938,9187,1612,90,700,160,1774
20190401T21-07,693,6441,9959,1612,90,678,160,1762
20190401T20-07,760,6842,11070,1609,83,654,215,1345
