Time,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh
2019-05-23 16:00:00-07:00,651,5445,5338,2281,90,780,5463,2564
2019-05-23 15:00:00-07:00,651,4510,5562,2283,91,774,7559,2375
2019-05-23 14:00:00-07:00,651,4256,5238,2281,90,772,7648,2571
2019-05-23 13:00:00-07:00,652,4057,5173,2279,90,763,8146,2314
2019-05-23 12:00:00-07:00,653,4090,5366,2279,86,772,7925,2080
2019-05-23 11:00:00-07:00,652,4061,5553,2279,88,890,8398,2022
2019-05-23 10:00:00-07:00,654,5143,5113,2277,91,876,5727,2150
2019-05-23 09:00:00-07:00,654,5487,5043,2280,91,816,5183,1776
2019-05-23 08:00:00-07:00,654,6946,5422,2282,89,878,3266,1902
2019-05-23 07:00:00-07:00,654,7159,5288,2282,91,821,1609,2011
2019-05-23 06:00:00-07:00,651,6829,4675,2282,90,831,131,2058
2019-05-23 05:00:00-07:00,655,6553,3936,2281,90,817,0,2092
2019-05-23 04:00:00-07:00,653,6271,3401,2280,90,784,0,2190
2019-05-23 03:00:00-07:00,653,6177,3261,2281,89,769,2,2081
2019-05-23 02:00:00-07:00,652,6124,3304,2279,91,749,2,2396
2019-05-23 01:00:00-07:00,650,6242,3490,2280,91,811,2,3041
2019-05-23 00:00:00-07:00,652,5742,3376,2280,90,795,2,3680
2019-05-22 23:00:00-07:00,651,6627,3771,2280,90,853,2,4356
2019-05-22 22:00:00-07:00,651,7539,4474,2276,91,810,2,4209
2019-05-22 21:00:00-07:00,738,7970,4466,2279,90,797,5,4323
2019-05-22 20:00:00-07:00,742,7829,4137,2282,90,817,982,4528
2019-05-22 19:00:00-07:00,659,6982,3858,2282,89,777,1178,4750
2019-05-22 18:00:00-07:00,654,6434,3353,2282,91,780,4852,4784
2019-05-22 17:00:00-07:00,652,5075,3208,2281,91,786,6622,4868
2019-05-22 16:00:00-07:00,653,4258,3199,2281,91,844,7709,4637
2019-05-22 15:00:00-07:00,652,4453,3097,2280,92,786,7972,4180
2019-05-22 14:00:00-07:00,653,4114,3455,2278,91,825,7049,3208
2019-05-22 13:00:00-07:00,653,4582,3891,2277,90,819,6158,2717
2019-05-22 12:00:00-07:00,654,4711,3886,2278,83,847,6450,2909
2019-05-22 11:00:00-07:00,654,4230,4180,2277,55,836,7503,3501
2019-05-22 10:00:00-07:00,657,4514,3947,2279,88,834,7598,3512
2019-05-22 09:00:00-07:00,652,5158,3910,2280,90,774,6576,3203
2019-05-22 08:00:00-07:00,651,6461,3315,2277,89,843,5190,3491
2019-05-22 07:00:00-07:00,650,6636,3559,2281,91,854,2617,3666
2019-05-22 06:00:00-07:00,655,6239,3482,2279,90,860,169,3840
2019-05-22 05:00:00-07:00,654,6254,3243,2278,90,809,1,3827
2019-05-22 04:00:00-07:00,653,5963,3042,2278,90,784,1,3660
2019-05-22 03:00:00-07:00,653,5145,3441,2277,90,779,3,3331
2019-05-22 02:00:00-07:00,651,4941,3299,2278,90,832,3,3619
2019-05-22 01:00:00-07:00,650,4909,3470,2279,91,839,3,4048
2019-05-22 00:00:00-07:00,652,5474,3274,2280,91,836,3,4294
2019-05-21 23:00:00-07:00,651,6539,4079,2280,91,826,3,3919
2019-05-21 22:00:00-07:00,656,7265,4675,2275,90,858,3,3171
2019-05-21 21:00:00-07:00,811,7389,5659,2275,90,857,3,3348
2019-05-21 20:00:00-07:00,779,7188,5846,2276,90,840,954,3829
2019-05-21 19:00:00-07:00,658,6695,5157,2278,89,805,1289,3550
2019-05-21 18:00:00-07:00,653,5283,3888,2282,90,805,5266,3916
2019-05-21 17:00:00-07:00,650,4875,3719,2281,92,820,6993,4215
2019-05-21 16:00:00-07:00,650,4366,3214,2279,91,821,7797,4036
2019-05-21 15:00:00-07:00,649,3975,3159,2281,91,760,8931,4425
2019-05-21 14:00:00-07:00,650,4108,3404,2280,91,763,8233,4574
2019-05-21 13:00:00-07:00,652,3234,4041,2277,92,767,8818,4545
2019-05-21 12:00:00-07:00,653,3602,4017,2276,91,755,9041,4373
2019-05-21 11:00:00-07:00,653,3842,3850,2278,91,768,9313,4046
2019-05-21 10:00:00-07:00,652,4228,3779,2274,89,822,8269,4044
2019-05-21 09:00:00-07:00,653,5000,3189,2272,90,839,7399,3950
2019-05-21 08:00:00-07:00,668,6165,3272,2277,91,760,5636,3999
2019-05-21 07:00:00-07:00,748,6398,3473,2278,91,797,2810,3603
2019-05-21 06:00:00-07:00,745,6261,3695,2276,90,840,212,3475
2019-05-21 05:00:00-07:00,658,6275,3105,2276,91,789,0,3241
2019-05-21 04:00:00-07:00,655,5815,2622,2277,90,765,0,3240
2019-05-21 03:00:00-07:00,654,5780,2543,2276,90,765,4,3145
2019-05-21 02:00:00-07:00,650,5700,2455,2275,90,775,4,3708
2019-05-21 01:00:00-07:00,652,5945,2651,2276,90,772,4,3471
2019-05-21 00:00:00-07:00,653,6142,3288,2273,60,820,4,3639
2019-05-20 23:00:00-07:00,649,6885,3770,2276,57,787,4,3549
2019-05-20 22:00:00-07:00,650,7449,4335,2274,91,845,4,4032
2019-05-20 21:00:00-07:00,717,7762,4893,2275,91,804,16,3899
2019-05-20 20:00:00-07:00,651,7621,4866,2274,89,808,59,3893
2019-05-20 19:00:00-07:00,650,6314,4053,2277,91,799,1843,4205
2019-05-20 18:00:00-07:00,651,5338,2995,2276,90,786,5421,4468
2019-05-20 17:00:00-07:00,650,4109,3573,2275,91,823,7582,4433
2019-05-20 16:00:00-07:00,653,3801,3200,2274,91,757,7927,4662
2019-05-20 15:00:00-07:00,652,3471,2778,2275,91,754,8118,4702
2019-05-20 14:00:00-07:00,649,3541,3504,2272,91,760,8060,4921
2019-05-20 13:00:00-07:00,652,3615,3262,2272,91,758,8220,4792
2019-05-20 12:00:00-07:00,724,3819,3136,2272,90,790,9363,4676
2019-05-20 11:00:00-07:00,936,3944,2949,2270,90,832,9243,4399
2019-05-20 10:00:00-07:00,994,3987,3046,2273,90,639,9122,4370
2019-05-20 09:00:00-07:00,995,4352,2740,2273,90,618,8669,3963
2019-05-20 08:00:00-07:00,995,5373,2138,2273,91,597,7540,3636
2019-05-20 07:00:00-07:00,995,6008,2932,2275,90,562,3494,3522
2019-05-20 06:00:00-07:00,977,6169,2909,2274,91,586,233,3612
2019-05-20 05:00:00-07:00,792,5877,2472,2273,90,522,0,3524
2019-05-20 04:00:00-07:00,652,5302,2607,2272,90,513,0,3100
2019-05-20 03:00:00-07:00,650,5512,2760,2273,91,560,0,2743
2019-05-20 02:00:00-07:00,649,5702,2944,2274,91,555,1,2448
2019-05-20 01:00:00-07:00,647,5949,3218,2274,90,556,1,2315
2019-05-20 00:00:00-07:00,648,5910,3299,2272,90,519,1,2541
2019-05-19 23:00:00-07:00,647,6403,3087,2274,91,574,1,3527
2019-05-19 22:00:00-07:00,684,7456,3360,2274,89,544,15,3395
2019-05-19 21:00:00-07:00,895,7788,3503,2274,91,537,15,3311
2019-05-19 20:00:00-07:00,789,7757,3537,2275,91,513,70,2816
2019-05-19 19:00:00-07:00,795,6822,3148,2274,89,513,983,2737
2019-05-19 18:00:00-07:00,676,5721,2658,2274,91,573,2967,3419
2019-05-19 17:00:00-07:00,657,5400,2873,2275,90,573,4643,3262
2019-05-19 16:00:00-07:00,742,4231,2755,2274,91,502,5798,3772
2019-05-19 15:00:00-07:00,808,3989,2492,2274,90,503,6571,3502
2019-05-19 14:00:00-07:00,653,4206,2935,2271,91,584,6170,3267
2019-05-19 13:00:00-07:00,652,3729,2512,2274,91,503,7237,3479
2019-05-19 12:00:00-07:00,673,3948,2659,2276,91,574,7422,3681
2019-05-19 11:00:00-07:00,654,4267,3068,2273,90,589,7708,2592
2019-05-19 10:00:00-07:00,687,4205,3484,2274,91,516,7071,2345
2019-05-19 09:00:00-07:00,652,4396,3683,2273,90,524,5781,2184
2019-05-19 08:00:00-07:00,652,5074,3809,2273,91,583,2914,1903
2019-05-19 07:00:00-07:00,649,5382,3085,2274,90,556,1547,1736
2019-05-19 06:00:00-07:00,654,5480,3369,2274,91,555,8,1565
2019-05-19 05:00:00-07:00,654,5941,3023,2274,91,548,5,1582
2019-05-19 04:00:00-07:00,655,5768,3005,2273,87,563,5,1601
2019-05-19 03:00:00-07:00,663,5937,2862,2275,78,500,4,1964
2019-05-19 02:00:00-07:00,651,5956,3053,2273,60,479,5,2513
2019-05-19 01:00:00-07:00,650,6456,3299,2274,51,480,5,2537
2019-05-19 00:00:00-07:00,649,6928,3710,2275,50,475,5,2786
2019-05-18 23:00:00-07:00,652,7646,3919,2276,85,544,5,2315
2019-05-18 22:00:00-07:00,658,8271,4207,2275,89,549,5,2240
2019-05-18 21:00:00-07:00,760,8288,5123,2276,91,556,5,2245
2019-05-18 20:00:00-07:00,659,8330,4912,2278,90,589,292,2197
2019-05-18 19:00:00-07:00,654,7856,4261,2277,91,599,417,2388
2019-05-18 18:00:00-07:00,654,6713,3688,2277,90,589,1699,3110
2019-05-18 17:00:00-07:00,655,6266,2919,2280,91,582,3849,3474
2019-05-18 16:00:00-07:00,653,5851,2548,2280,90,584,5302,2869
2019-05-18 15:00:00-07:00,652,4830,2774,2282,90,579,7164,2727
2019-05-18 14:00:00-07:00,655,4482,3156,2280,90,576,8690,1917
2019-05-18 13:00:00-07:00,654,4349,3429,2282,91,569,9987,1278
2019-05-18 12:00:00-07:00,654,4295,2714,2279,90,586,10583,1078
2019-05-18 11:00:00-07:00,652,4188,2699,2279,90,565,10784,819
2019-05-18 10:00:00-07:00,654,4273,2809,2279,91,545,10472,701
2019-05-18 09:00:00-07:00,653,4253,2769,2277,91,635,9846,621
2019-05-18 08:00:00-07:00,654,5340,2288,2280,90,559,6943,654
2019-05-18 07:00:00-07:00,652,5914,2982,2278,90,551,3508,765
2019-05-18 06:00:00-07:00,656,6578,2808,2276,90,592,252,1133
2019-05-18 05:00:00-07:00,662,6431,2680,2279,91,555,5,1869
2019-05-18 04:00:00-07:00,663,6214,2830,2277,91,572,5,2734
2019-05-18 03:00:00-07:00,660,6131,3079,2278,88,537,5,3028
2019-05-18 02:00:00-07:00,656,6155,3313,2278,86,529,5,3637
2019-05-18 01:00:00-07:00,653,6540,3058,2279,88,506,5,4132
2019-05-18 00:00:00-07:00,645,6971,3477,2277,85,526,5,4392
2019-05-17 23:00:00-07:00,648,7848,3635,2277,85,513,5,4444
2019-05-17 22:00:00-07:00,649,8578,3831,2278,84,539,8,4362
2019-05-17 21:00:00-07:00,651,8695,4641,2274,83,574,8,4269
2019-05-17 20:00:00-07:00,650,8648,4607,2275,83,547,1342,4651
2019-05-17 19:00:00-07:00,650,7093,3956,2280,84,582,1722,4584
2019-05-17 18:00:00-07:00,652,5087,4382,2280,82,707,5771,4588
2019-05-17 17:00:00-07:00,712,4563,4299,2280,83,713,6622,4463
2019-05-17 16:00:00-07:00,1085,3936,3391,2279,81,713,7742,4393
2019-05-17 15:00:00-07:00,1231,3879,2880,2279,81,706,7959,4126
2019-05-17 14:00:00-07:00,1231,3691,3148,2277,82,717,8078,4390
2019-05-17 13:00:00-07:00,1230,3771,2967,2276,83,726,8585,4426
2019-05-17 12:00:00-07:00,1230,3813,2931,2276,82,719,9182,4062
2019-05-17 11:00:00-07:00,1230,3992,2886,2277,81,700,9176,3801
2019-05-17 10:00:00-07:00,1230,4249,3021,2280,82,702,8643,4083
2019-05-17 09:00:00-07:00,1232,4775,3003,2278,81,792,7744,3950
2019-05-17 08:00:00-07:00,1231,5655,2666,2275,80,711,6052,3860
2019-05-17 07:00:00-07:00,1202,6526,2899,2277,80,770,2920,3898
2019-05-17 06:00:00-07:00,1042,6633,2946,2274,70,761,213,3875
2019-05-17 05:00:00-07:00,769,6216,2857,2275,54,716,6,3725
2019-05-17 04:00:00-07:00,650,5363,3070,2276,54,720,6,3809
2019-05-17 03:00:00-07:00,650,5304,3111,2276,54,744,5,3937
2019-05-17 02:00:00-07:00,649,5369,3120,2277,54,713,5,4265
2019-05-17 01:00:00-07:00,649,5569,3193,2276,54,711,6,4347
2019-05-17 00:00:00-07:00,648,5550,4849,2275,54,727,6,3659
2019-05-16 23:00:00-07:00,646,6695,5769,2273,53,773,8,3308
2019-05-16 22:00:00-07:00,692,8050,6323,2278,54,735,8,3194
2019-05-16 21:00:00-07:00,846,8478,7002,2276,53,762,8,3616
2019-05-16 20:00:00-07:00,888,8013,8264,2276,54,731,957,3363
2019-05-16 19:00:00-07:00,1112,7125,5582,2274,55,732,1159,3928
2019-05-16 18:00:00-07:00,1224,6298,4305,2274,54,714,4246,4636
2019-05-16 17:00:00-07:00,1225,5023,4395,2273,54,699,5978,5005
2019-05-16 16:00:00-07:00,1224,4674,4373,2272,55,688,6552,4721
2019-05-16 15:00:00-07:00,1221,4548,3458,2274,53,684,7373,5123
2019-05-16 14:00:00-07:00,1222,4218,3774,2272,55,689,7728,5242
2019-05-16 13:00:00-07:00,1220,4345,3913,2272,53,680,8460,5382
2019-05-16 12:00:00-07:00,1219,4628,3419,2274,53,720,8715,5559
2019-05-16 11:00:00-07:00,1220,4757,3639,2273,54,677,7151,5452
2019-05-16 10:00:00-07:00,1221,5289,3617,2274,53,631,7054,4329
2019-05-16 09:00:00-07:00,1222,5834,3500,2274,54,713,6366,3415
2019-05-16 08:00:00-07:00,1251,6551,5015,2271,53,690,3687,2603
2019-05-16 07:00:00-07:00,1206,6831,5492,2272,52,730,1307,2173
2019-05-16 06:00:00-07:00,982,6949,4630,2272,52,738,23,1976
2019-05-16 05:00:00-07:00,708,6725,4022,2270,54,725,5,2179
2019-05-16 04:00:00-07:00,647,6352,3739,2272,52,707,5,2139
2019-05-16 03:00:00-07:00,647,6491,3520,2273,54,704,5,2370
2019-05-16 02:00:00-07:00,648,6541,3973,2274,54,685,5,2217
2019-05-16 01:00:00-07:00,647,6667,4155,2273,53,699,5,2505
2019-05-16 00:00:00-07:00,647,6918,4832,2275,53,695,8,2915
2019-05-15 23:00:00-07:00,646,7203,6421,2279,53,687,8,2345
2019-05-15 22:00:00-07:00,724,7995,7734,2277,53,741,8,2284
2019-05-15 21:00:00-07:00,831,8182,9348,2278,53,710,8,2512
2019-05-15 20:00:00-07:00,913,7773,10776,2277,53,696,30,2712
2019-05-15 19:00:00-07:00,1116,6998,9635,2278,55,633,732,2488
2019-05-15 18:00:00-07:00,1266,6581,8401,2276,53,676,2199,2386
2019-05-15 17:00:00-07:00,1226,6220,7565,2275,53,571,4102,2754
2019-05-15 16:00:00-07:00,1225,5943,7288,2277,54,559,5546,2567
2019-05-15 15:00:00-07:00,1226,5270,5605,2277,53,628,7815,2729
2019-05-15 14:00:00-07:00,1227,5077,5157,2277,53,619,8439,2834
2019-05-15 13:00:00-07:00,1221,5018,5205,2276,54,543,9364,2813
2019-05-15 12:00:00-07:00,1225,5058,5235,2276,53,532,9731,2489
2019-05-15 11:00:00-07:00,1227,5499,5559,2278,53,523,9422,2072
2019-05-15 10:00:00-07:00,1236,5890,5923,2277,55,552,7539,1542
2019-05-15 09:00:00-07:00,1232,6051,7504,2278,51,458,5176,923
2019-05-15 08:00:00-07:00,1225,7276,8183,2277,46,454,3153,732
2019-05-15 07:00:00-07:00,1211,7006,7221,2275,52,502,1772,1095
2019-05-15 06:00:00-07:00,1018,6886,6347,2280,50,541,87,1383
2019-05-15 05:00:00-07:00,797,6708,5240,2280,49,476,6,1854
2019-05-15 04:00:00-07:00,649,6410,4799,2279,51,634,6,1883
2019-05-15 03:00:00-07:00,648,6222,4678,2279,51,628,6,1932
2019-05-15 02:00:00-07:00,648,6129,4813,2279,50,622,8,1950
2019-05-15 01:00:00-07:00,651,6198,5692,2279,51,633,8,1667
2019-05-15 00:00:00-07:00,650,6642,6517,2282,52,682,8,1945
2019-05-14 23:00:00-07:00,654,7334,7975,2283,83,720,8,1613
2019-05-14 22:00:00-07:00,827,7851,9151,2282,90,722,8,2180
2019-05-14 21:00:00-07:00,1080,8169,11280,2280,91,685,24,2074
2019-05-14 20:00:00-07:00,1125,8115,12003,2280,89,651,1016,2113
2019-05-14 19:00:00-07:00,1187,7429,9308,2278,91,685,1287,2734
2019-05-14 18:00:00-07:00,1231,6225,7644,2277,90,670,5121,2616
2019-05-14 17:00:00-07:00,1230,5275,7316,2278,91,574,8470,2403
2019-05-14 16:00:00-07:00,1229,4531,6286,2277,90,552,10033,2158
2019-05-14 15:00:00-07:00,1228,4841,5412,2277,90,558,11332,2154
2019-05-14 14:00:00-07:00,1227,4300,5441,2277,90,555,11713,1990
2019-05-14 13:00:00-07:00,1229,4228,5548,2276,90,547,11908,1572
2019-05-14 12:00:00-07:00,1227,4219,5591,2277,91,535,11879,1452
2019-05-14 11:00:00-07:00,1228,4520,5126,2279,91,580,11722,1394
2019-05-14 10:00:00-07:00,1228,5055,4488,2278,90,553,10563,1513
2019-05-14 09:00:00-07:00,1229,5064,4365,2283,91,475,10379,1825
2019-05-14 08:00:00-07:00,1229,5692,4875,2281,90,468,8473,1932
2019-05-14 07:00:00-07:00,1205,6378,5279,2282,91,545,3765,2484
2019-05-14 06:00:00-07:00,1004,6717,5237,2281,89,523,156,3011
2019-05-14 05:00:00-07:00,766,6415,4449,2279,90,507,4,3328
2019-05-14 04:00:00-07:00,649,6236,4128,2278,90,631,4,3604
2019-05-14 03:00:00-07:00,651,5853,4238,2282,90,633,8,4018
2019-05-14 02:00:00-07:00,651,5597,4517,2279,89,621,9,4107
2019-05-14 01:00:00-07:00,649,5749,4755,2280,90,628,8,4219
2019-05-14 00:00:00-07:00,649,5973,5062,2282,90,682,8,4356
2019-05-13 23:00:00-07:00,657,6050,6475,2281,91,668,8,4124
2019-05-13 22:00:00-07:00,819,7313,7082,2278,91,639,24,4130
2019-05-13 21:00:00-07:00,1031,8042,8215,2280,90,662,25,4492
2019-05-13 20:00:00-07:00,998,8385,8662,2278,91,639,50,4171
2019-05-13 19:00:00-07:00,1164,7846,7648,2278,91,700,1445,3902
2019-05-13 18:00:00-07:00,1232,6787,6422,2277,91,624,5981,3733
2019-05-13 17:00:00-07:00,1232,5574,6165,2277,90,617,9291,3722
2019-05-13 16:00:00-07:00,1231,5021,5805,2278,90,611,10268,3446
2019-05-13 15:00:00-07:00,1230,4341,5616,2276,89,610,11173,3290
2019-05-13 14:00:00-07:00,1228,4514,4903,2278,84,601,11402,2867
2019-05-13 13:00:00-07:00,1227,4180,4436,2278,65,584,11771,2938
2019-05-13 12:00:00-07:00,1228,4087,4636,2276,56,580,11784,2624
2019-05-13 11:00:00-07:00,1230,3933,4616,2276,46,581,12106,2479
2019-05-13 10:00:00-07:00,1231,4429,4133,2278,46,579,11456,2393
2019-05-13 09:00:00-07:00,1231,4371,4063,2279,46,626,10566,2402
2019-05-13 08:00:00-07:00,1231,4984,3301,2281,46,595,8377,2892
2019-05-13 07:00:00-07:00,1230,5302,3987,2280,46,627,3660,3286
2019-05-13 06:00:00-07:00,1082,5724,3868,2279,46,636,143,3384
2019-05-13 05:00:00-07:00,792,5046,3980,2280,46,609,5,3760
2019-05-13 04:00:00-07:00,650,4649,3938,2280,46,612,5,4028
2019-05-13 03:00:00-07:00,647,4545,3886,2282,46,592,-1,4288
2019-05-13 02:00:00-07:00,648,4664,4197,2278,46,596,-1,4461
2019-05-13 01:00:00-07:00,648,5336,4284,2278,46,598,-1,4492
2019-05-13 00:00:00-07:00,653,6055,4719,2278,46,632,2,4511
2019-05-12 23:00:00-07:00,655,6809,4900,2281,46,633,1,4642
2019-05-12 22:00:00-07:00,699,7650,4930,2278,46,639,3,4452
2019-05-12 21:00:00-07:00,972,8006,5591,2280,46,623,24,4374
2019-05-12 20:00:00-07:00,880,7939,5731,2278,46,627,51,4019
2019-05-12 19:00:00-07:00,908,7271,4876,2279,91,611,1560,3824
2019-05-12 18:00:00-07:00,684,5598,4481,2278,90,564,6523,3212
2019-05-12 17:00:00-07:00,651,5175,3828,2281,90,625,9129,2957
2019-05-12 16:00:00-07:00,651,4838,3341,2281,90,630,9581,2164
2019-05-12 15:00:00-07:00,650,4218,2738,2279,90,633,10666,1370
2019-05-12 14:00:00-07:00,650,4143,2795,2279,90,594,10399,754
2019-05-12 13:00:00-07:00,649,4087,2861,2280,91,599,10049,696
2019-05-12 12:00:00-07:00,649,4000,2931,2278,90,599,9586,598
2019-05-12 11:00:00-07:00,650,3816,2828,2278,89,598,9589,658
2019-05-12 10:00:00-07:00,651,3880,2732,2281,90,605,9129,937
2019-05-12 09:00:00-07:00,649,4158,2631,2278,91,642,8265,1235
2019-05-12 08:00:00-07:00,649,4540,2923,2278,89,654,6868,1226
2019-05-12 07:00:00-07:00,646,4940,3362,2278,90,617,3580,1214
2019-05-12 06:00:00-07:00,648,5412,3475,2279,90,619,146,1836
2019-05-12 05:00:00-07:00,649,5407,3439,2279,91,615,4,2439
2019-05-12 04:00:00-07:00,647,5324,3374,2280,91,597,-6,2989
2019-05-12 03:00:00-07:00,649,5362,3571,2279,90,572,-6,2987
2019-05-12 02:00:00-07:00,649,5422,3775,2276,91,615,-6,2924
2019-05-12 01:00:00-07:00,649,5532,4425,2278,90,586,-6,3101
2019-05-12 00:00:00-07:00,648,6001,4687,2277,90,603,-3,2678
2019-05-11 23:00:00-07:00,726,6885,4994,2277,91,612,-4,2609
2019-05-11 22:00:00-07:00,1076,7682,5893,2277,91,623,-4,2611
2019-05-11 21:00:00-07:00,1314,7772,6862,2276,91,636,-4,2883
2019-05-11 20:00:00-07:00,1076,7812,6805,2276,90,604,19,2881
2019-05-11 19:00:00-07:00,688,7346,6148,2275,90,609,1293,2567
2019-05-11 18:00:00-07:00,656,6822,4934,2273,91,604,5679,1788
2019-05-11 17:00:00-07:00,655,6325,4167,2274,90,571,8262,1450
2019-05-11 16:00:00-07:00,654,4920,4171,2271,90,596,9381,2365
2019-05-11 15:00:00-07:00,653,5025,3430,2271,90,589,10460,786
2019-05-11 14:00:00-07:00,654,4788,3455,2274,90,581,11112,335
2019-05-11 13:00:00-07:00,655,4702,3341,2274,90,570,11090,316
2019-05-11 12:00:00-07:00,656,4295,3383,2273,90,569,11061,369
2019-05-11 11:00:00-07:00,659,4468,3151,2273,91,565,11174,367
2019-05-11 10:00:00-07:00,659,5098,3245,2273,90,573,10471,368
2019-05-11 09:00:00-07:00,654,5029,3625,2274,90,598,8968,446
2019-05-11 08:00:00-07:00,655,5290,4220,2273,87,613,6421,778
2019-05-11 07:00:00-07:00,655,5940,4974,2274,90,620,2163,1135
2019-05-11 06:00:00-07:00,652,6796,4285,2271,90,592,64,1419
2019-05-11 05:00:00-07:00,650,6688,4143,2275,91,605,-1,1570
2019-05-11 04:00:00-07:00,649,6516,4068,2274,91,597,-1,1564
2019-05-11 03:00:00-07:00,647,6622,4220,2274,90,581,2,1544
2019-05-11 02:00:00-07:00,649,6908,4580,2276,90,605,3,1355
2019-05-11 01:00:00-07:00,650,7035,5176,2277,91,605,3,1458
2019-05-11 00:00:00-07:00,652,6836,6759,2275,90,595,3,1453
2019-05-10 23:00:00-07:00,651,7269,7271,2275,90,648,3,1498
2019-05-10 22:00:00-07:00,837,8265,8412,2274,91,631,4,1555
2019-05-10 21:00:00-07:00,994,8280,9473,2275,92,608,3,1594
2019-05-10 20:00:00-07:00,942,7832,9057,2275,90,651,551,1795
2019-05-10 19:00:00-07:00,917,7737,7861,2273,91,641,705,2025
2019-05-10 18:00:00-07:00,693,7196,7314,2273,91,628,2865,2046
2019-05-10 17:00:00-07:00,646,7026,6742,2272,90,601,4621,1621
2019-05-10 16:00:00-07:00,652,6651,6383,2275,90,599,5452,1020
2019-05-10 15:00:00-07:00,653,6392,5613,2275,90,599,6102,777
2019-05-10 14:00:00-07:00,661,6345,5338,2275,90,623,6947,693
2019-05-10 13:00:00-07:00,653,6171,5103,2273,91,634,7798,941
2019-05-10 12:00:00-07:00,657,6308,5260,2269,91,647,8278,916
2019-05-10 11:00:00-07:00,701,6273,5327,2271,90,613,7275,787
2019-05-10 10:00:00-07:00,789,6470,5901,2274,90,705,5647,990
2019-05-10 09:00:00-07:00,799,6232,6161,2271,91,721,4012,1231
2019-05-10 08:00:00-07:00,786,6623,5967,2273,91,704,3107,1473
2019-05-10 07:00:00-07:00,653,7310,6672,2271,90,637,1115,1783
2019-05-10 06:00:00-07:00,653,6843,5965,2272,91,722,59,1806
2019-05-10 05:00:00-07:00,653,6860,4429,2274,90,665,-2,2136
2019-05-10 04:00:00-07:00,650,6619,3836,2275,88,611,-1,2493
2019-05-10 03:00:00-07:00,650,6487,3791,2274,90,637,1,2643
2019-05-10 02:00:00-07:00,648,6516,3700,2274,91,617,2,3048
2019-05-10 01:00:00-07:00,647,6659,4293,2275,90,680,2,2824
2019-05-10 00:00:00-07:00,651,6317,5819,2273,90,664,2,3016
2019-05-09 23:00:00-07:00,669,7047,6232,2274,90,707,2,3330
2019-05-09 22:00:00-07:00,885,8253,6874,2274,91,697,3,3664
2019-05-09 21:00:00-07:00,898,8292,7843,2275,91,689,2,3895
2019-05-09 20:00:00-07:00,837,8066,8406,2274,91,707,73,3859
2019-05-09 19:00:00-07:00,673,7508,7558,2272,91,700,1029,3850
2019-05-09 18:00:00-07:00,651,6963,6120,2271,90,633,4956,3956
2019-05-09 17:00:00-07:00,647,6480,5213,2271,91,641,8056,3543
2019-05-09 16:00:00-07:00,650,5965,5097,2272,91,625,10127,2993
2019-05-09 15:00:00-07:00,650,5559,4783,2271,91,649,10980,2706
2019-05-09 14:00:00-07:00,650,5489,4631,2275,90,648,10950,2256
2019-05-09 13:00:00-07:00,649,5387,4626,2275,91,653,11169,2060
2019-05-09 12:00:00-07:00,650,5454,4467,2274,91,671,10780,2079
2019-05-09 11:00:00-07:00,651,5428,4378,2274,90,670,10818,2125
2019-05-09 10:00:00-07:00,651,5605,4430,2273,90,653,9424,2028
2019-05-09 09:00:00-07:00,651,6230,4308,2272,90,697,7456,2006
2019-05-09 08:00:00-07:00,650,6830,4744,2275,89,693,4795,2191
2019-05-09 07:00:00-07:00,649,7538,4796,2275,90,724,2088,2475
2019-05-09 06:00:00-07:00,649,7335,4154,2274,91,711,56,2878
2019-05-09 05:00:00-07:00,650,6704,3446,2273,90,659,3,3244
2019-05-09 04:00:00-07:00,652,6456,3150,2269,90,654,3,3477
2019-05-09 03:00:00-07:00,652,6498,2835,2271,91,655,5,3728
2019-05-09 02:00:00-07:00,651,6283,3333,2278,90,650,5,3969
2019-05-09 01:00:00-07:00,651,6255,4092,2277,90,656,5,4465
2019-05-09 00:00:00-07:00,651,7004,4587,2275,91,690,5,4637
2019-05-08 23:00:00-07:00,657,7442,6022,2276,90,694,5,4720
2019-05-08 22:00:00-07:00,877,8039,7662,2277,91,693,5,4494
2019-05-08 21:00:00-07:00,945,8113,8604,2278,90,662,5,4328
2019-05-08 20:00:00-07:00,932,7971,9509,2277,91,692,971,4247
2019-05-08 19:00:00-07:00,692,8016,7815,2276,91,693,1244,4406
2019-05-08 18:00:00-07:00,667,6469,5432,2274,91,712,5983,4481
2019-05-08 17:00:00-07:00,651,5511,5248,2274,91,649,9030,4205
2019-05-08 16:00:00-07:00,645,5011,4928,2274,91,662,9880,3527
2019-05-08 15:00:00-07:00,647,4751,4956,2277,91,646,10206,2695
2019-05-08 14:00:00-07:00,647,4681,4672,2277,91,643,10995,1686
2019-05-08 13:00:00-07:00,647,4802,4676,2276,91,645,11233,1388
2019-05-08 12:00:00-07:00,649,4891,4554,2274,90,643,10884,1363
2019-05-08 11:00:00-07:00,649,4906,4788,2275,90,701,10445,1545
2019-05-08 10:00:00-07:00,669,4991,4733,2276,90,647,10102,2288
2019-05-08 09:00:00-07:00,647,5137,4635,2276,90,713,8727,2992
2019-05-08 08:00:00-07:00,647,5730,4604,2275,91,661,7763,3632
